algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
0.001898883,3.098360655737705,17.799999237060547,136,25,7,FiniteSteps123,40,67,7,9,trackB5,357,567,357,7,1,2.311736,MaxSatDddLadderScl,0.000378528,ok,0.002276908,5,20,38,7
0.0014039080000000002,1.7070063694267517,15.199999809265137,93,25,2,FiniteSteps123,41,51,2,4,trackB6,106,268,106,2,1,1.553112,MaxSatDddLadderScl,0.000132927,ok,0.001536305,5,1,46,2
0.013669368000000001,3.2314814814814814,15.25,2865,25,27,FiniteSteps123,42,122,27,17,trackB7,1527,2443,1527,27,1,20.220425,MaxSatDddLadderScl,0.006400256,ok,0.020069108,24,59,34,27
0.0025179269999999997,2.683453237410072,13.399999618530273,72,25,8,FiniteSteps123,43,87,8,7,trackB8,214,373,214,8,1,3.008533,MaxSatDddLadderScl,0.000455921,ok,0.002973275,5,9,68,8
0.002222809,3.299492385786802,13.571428298950195,150,25,9,FiniteSteps123,44,57,9,10,trackB9,398,650,398,9,1,2.909514,MaxSatDddLadderScl,0.000651225,ok,0.002873364,7,35,11,9
0.000910627,1.320855614973262,12.857142448425293,126,25,8,FiniteSteps123,45,24,8,4,trackB10,53,247,53,8,1,0.955349,MaxSatDddLadderScl,3.0878e-05,ok,0.000941066,7,2,14,8
0.015958451,3.6754716981132076,15.399999618530273,3202,25,31,FiniteSteps123,46,148,31,17,trackB11,1915,2922,1915,31,1,25.239513000000002,MaxSatDddLadderScl,0.009140939,ok,0.025098707,25,70,45,31
0.0050898670000000005,2.628205128205128,16.214284896850586,970,25,16,FiniteSteps123,47,81,16,17,trackB12,671,1230,671,16,2,6.139021,MaxSatDddLadderScl,0.001011758,ok,0.006101085,14,37,25,16
0.044456805,5.069187449718423,20.931034088134766,5915,33,37,FiniteSteps123,48,180,37,23,stationA1,4534,6301,4534,37,1,84.666381,MaxSatDddLadderScl,0.039932858,ok,0.08438898,29,110,31,37
0.033465897,5.201025641025641,19.0,3735,33,40,FiniteSteps123,49,211,40,20,stationA2,3704,5071,3704,40,1,52.577507000000004,MaxSatDddLadderScl,0.01890224,ok,0.052367671,25,110,59,40
0.016549586999999998,3.7445355191256833,22.375,2061,33,19,FiniteSteps123,50,145,19,16,stationA3,1853,2741,1853,19,1,21.234226,MaxSatDddLadderScl,0.004558808,ok,0.021107867,16,57,67,19
0.008554434,2.628623188405797,19.214284896850586,1175,33,17,FiniteSteps123,51,99,17,11,stationA4,827,1451,827,17,1,9.958214,MaxSatDddLadderScl,0.001350257,ok,0.00990399,14,35,45,17
0.007070052,2.867088607594937,19.25,876,33,16,FiniteSteps123,52,103,16,13,stationA5,817,1359,817,16,1,8.313162,MaxSatDddLadderScl,0.001198193,ok,0.008267751,12,33,52,16
0.003215949,1.6176470588235294,18.625,307,33,10,FiniteSteps123,53,51,10,5,stationA6,177,495,177,10,1,3.42224,MaxSatDddLadderScl,0.00017198,ok,0.003387429,8,4,35,10
0.0031659690000000002,2.6,12.625,126,33,12,FiniteSteps123,54,92,12,7,stationA7,316,546,316,12,1,3.688177,MaxSatDddLadderScl,0.00049133,ok,0.003656729,8,9,69,12
0.045515612,8.357856494096277,19.88888931274414,4862,33,43,FiniteSteps123,55,195,43,53,stationA8,7214,9202,7214,43,1,99.63319700000001,MaxSatDddLadderScl,0.053724675,ok,0.099239484,27,133,17,43
0.01871533,3.5547445255474455,20.049999237060547,2616,33,27,FiniteSteps123,56,149,27,16,stationA9,1916,2922,1916,27,1,23.731096,MaxSatDddLadderScl,0.004854641,ok,0.023569301,20,60,60,27
0.01153578,2.878740157480315,18.176469802856445,1632,33,21,FiniteSteps123,57,129,21,19,stationA10,1071,1828,1071,21,1,13.469773,MaxSatDddLadderScl,0.001864824,ok,0.013399899,17,49,57,21
0.046144951000000003,8.713229252259655,20.482759475708008,6144,33,41,FiniteSteps123,58,169,41,66,stationA11,8342,10604,8342,41,1,139.367285,MaxSatDddLadderScl,0.092785032,ok,0.138929247,29,114,12,41
0.059382843000000005,10.780546623794212,21.714284896850586,6393,33,44,FiniteSteps123,59,211,44,95,stationA12,10912,13411,10912,44,1,176.851628,MaxSatDddLadderScl,0.116895502,ok,0.176277763,28,151,14,44
0.010335301000000002,3.0046728971962615,17.33333396911621,2022,25,19,FiniteSteps123,60,109,19,10,stationB1,1172,1929,1172,19,1,13.120665,MaxSatDddLadderScl,0.002654592,ok,0.012988961,18,39,49,19
0.001290329,1.8300653594771241,14.800000190734863,87,25,7,FiniteSteps123,61,58,7,4,stationB2,113,280,113,7,1,1.4794109999999998,MaxSatDddLadderScl,0.000156236,ok,0.001446143,5,4,45,7
0.001664504,3.069364161849711,16.799999237060547,136,20,5,FiniteSteps123,62,75,5,9,stationB3,331,531,331,5,1,2.068797,MaxSatDddLadderScl,0.000375362,ok,0.002039329,5,13,55,5
0.014257872000000001,3.6930091185410334,15.949999809265137,2246,25,31,FiniteSteps123,63,151,31,15,stationB4,1619,2430,1619,31,2,18.383678,MaxSatDddLadderScl,0.003995922,ok,0.018253265,20,49,68,31
0.002770979,4.081967213114754,17.799999237060547,136,25,6,FiniteSteps123,64,87,6,14,stationB5,526,747,526,6,1,3.694781,MaxSatDddLadderScl,0.0008973,ok,0.003667762,5,31,48,6
0.001219327,1.929936305732484,15.199999809265137,93,25,5,FiniteSteps123,65,46,5,4,stationB6,138,303,138,5,1,1.325097,MaxSatDddLadderScl,9.1491e-05,ok,0.00131044,5,3,36,5
0.015799926,4.314814814814815,15.25,2865,25,40,FiniteSteps123,66,154,40,16,stationB7,2280,3262,2280,40,1,24.814490000000003,MaxSatDddLadderScl,0.008857614,ok,0.024656905,24,62,50,40
0.001489673,2.258992805755396,13.399999618530273,72,25,10,FiniteSteps123,67,66,10,5,stationB8,165,314,165,10,1,1.688562,MaxSatDddLadderScl,0.000177977,ok,0.001667016,5,3,51,10
0.001578305,2.8375634517766497,13.571428298950195,150,25,11,FiniteSteps123,68,52,11,10,stationB9,313,559,313,11,1,1.832951,MaxSatDddLadderScl,0.00022823,ok,0.001806034,7,21,18,11
0.0014559549999999999,1.6898395721925135,12.857142448425293,126,25,11,FiniteSteps123,69,58,11,5,stationB10,119,316,119,11,1,1.587615,MaxSatDddLadderScl,0.000108428,ok,0.001563986,7,4,41,11
0.019612935,3.6566037735849055,15.399999618530273,3202,25,44,FiniteSteps123,70,131,44,14,stationB11,1899,2907,1899,44,1,27.012402,MaxSatDddLadderScl,0.007196852,ok,0.026809027,25,55,30,44
0.007277848,3.4294871794871793,16.214284896850586,970,25,19,FiniteSteps123,71,124,19,16,stationB12,1014,1605,1014,19,1,10.208848,MaxSatDddLadderScl,0.002847926,ok,0.010125099,14,51,52,19
