algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,time_to_best_value_ms,time_to_first_solution_ms,time_to_optimality_ms,time_to_prove_best_value_ms,total_time,trains,travel_and_resource_iters,travel_iters,ub,value_trace_version
0.002965232000000001,2.0620915032679736,18.625,307,33,11,InfiniteSteps180,29,110,11,7,trackA6,14,631,275,109,1,10.205419000000001,SatDddSclTotalizer,0.007164803,ok,10.121300999999999,6.305718,10.121300999999999,8.339799,0.010129753,8,9,95,11,1
0.0022585389999999995,2.295238095238095,12.625,126,33,10,InfiniteSteps180,30,81,10,6,trackA7,11,482,229,80,1,7.607956,SatDddSclTotalizer,0.005282427,ok,7.53357,3.546662,7.53357,7.296844,0.007540701,8,5,71,10,1
0.353305529,57.29518619436875,19.88888931274414,4862,33,146,InfiniteSteps180,31,841,146,319,trackA8,8479,63082,38150,840,4,24658.408885,SatDddSclTotalizer,24.299149697,ok,24652.442075,77.555009,24652.442075,18057.952026,24.652455002,27,724,104,146,1
0.04425248500000001,8.372262773722628,20.049999237060547,2616,33,43,InfiniteSteps180,32,535,43,35,trackA9,420,6882,4660,534,4,282.128733,SatDddSclTotalizer,0.237316965,ok,281.55814200000003,13.544478,281.55814200000003,207.843232,0.281569176,20,196,327,43,1
0.016116170000000006,4.481889763779527,18.176469802856445,1632,33,33,InfiniteSteps180,33,309,33,27,trackA10,186,2846,1620,308,1,67.41680099999999,SatDddSclTotalizer,0.050955015,ok,67.061544,8.027463000000001,67.061544,54.436536000000004,0.067070878,17,101,201,33,1
0.8035457249999922,127.0797041906327,20.482759475708008,6144,33,,InfiniteSteps180,34,1215,86,709,trackA11,28365,154656,74108,1215,11,120086.19955599999,SatDddSclTotalizer,119.263373017,timeout,51393.14187,76.82931699999999,,,120.066918505,29,1136,64,126,1
1.5968927540000095,228.64549839228295,21.714284896850586,6393,33,,InfiniteSteps180,35,2190,0,1161,trackA12,56128,284435,139367,2190,1,120167.281453,SatDddSclTotalizer,118.518521611,timeout,47731.711921,144.97494,,,120.115414159,28,2152,35,216,1
0.01507663,3.925233644859813,17.33333396911621,2022,25,14,InfiniteSteps180,36,253,14,14,trackB1,99,2520,1510,252,1,55.924653,SatDddSclTotalizer,0.040620016,ok,55.687343,11.388561000000001,55.687343,49.962571,0.055696372,18,50,196,14,1
0.002034386,2.5294117647058822,14.800000190734863,87,25,26,InfiniteSteps180,37,67,26,11,trackB2,18,387,170,66,2,7.3359749999999995,SatDddSclTotalizer,0.005219757,ok,7.246230000000001,3.0285379999999997,7.246230000000001,4.604908,0.007253857,5,10,50,26,1
0.002210472,3.184971098265896,16.799999237060547,136,20,4,InfiniteSteps180,38,71,4,12,trackB3,23,551,288,71,1,7.401455,SatDddSclTotalizer,0.005120816,ok,3.0973640000000002,3.0973640000000002,7.323407,7.323407,0.007331037,5,16,51,4,1
0.02992595799999999,7.706686930091186,15.949999809265137,2246,25,341,InfiniteSteps180,39,314,341,46,trackB4,325,5071,3296,314,2,147.924813,SatDddSclTotalizer,0.117403465,ok,142.25750200000002,18.720663,147.31707,147.31707,0.147329164,20,142,162,341,1
0.0033924850000000006,4.382513661202186,17.799999237060547,136,25,11,InfiniteSteps180,40,94,11,13,trackB5,46,802,449,94,1,11.589943,SatDddSclTotalizer,0.008083499,ok,4.2674970000000005,2.449275,11.465978999999999,11.465978999999999,0.011475719,5,24,64,11,1
0.001146477,1.7006369426751593,15.199999809265137,93,25,2,InfiniteSteps180,41,42,2,4,trackB6,4,267,94,42,1,4.09535,SatDddSclTotalizer,0.00289821,ok,3.898942,2.09494,4.036443,4.036443,0.004044418,5,1,37,2,1
0.041317774,8.041005291005291,15.25,2865,25,318,InfiniteSteps180,42,378,318,39,trackB7,480,6079,3692,378,2,233.58462699999998,SatDddSclTotalizer,0.191281078,ok,229.282901,19.811059999999998,232.582405,232.582405,0.232598539,24,165,203,318,1
