algorithm_time,avg_time_points,avg_tracks,conflicting_visit_pairs,conflicts,cost,delay_cost_type,exit_code,external_status,index,iterations,lb,max_time_points,name,num_conflicts,num_time_points,num_traveltime,objective_iters,resource_iters,sol_time,solver_name,solver_time,status,total_time,trains,travel_and_resource_iters,travel_iters,ub
,,19.88888931274414,4862,33,,Continuous,,,40,,,,trackA8,,,,,,,SatDddSclTotalizer,,oom,,27,,,
2.601233986000004,7.383211678832117,20.049999237060547,2616,33,11837,Continuous,,,41,118,11837,27,trackA9,765,6069,3844,118,1,44935.078078,SatDddSclTotalizer,41.646424311,ok,44.24765734,20,105,0,11837
0.559650188,3.3921259842519684,18.176469802856445,1632,33,7769,Continuous,,,42,94,7769,17,trackA10,193,2154,1149,94,1,1792.678368,SatDddSclTotalizer,1.203269401,ok,1.762918972,17,69,15,7769
10.415503537000063,10.0468364831553,20.482759475708008,6144,33,,Continuous,,,43,66,16965,112,trackA11,2191,12227,6440,66,1,601249.537163,SatDddSclTotalizer,590.834034548,timeout,601.249537163,29,63,0,22619
,,21.714284896850586,6393,33,,Continuous,,,44,,,,trackA12,,,,,,,SatDddSclTotalizer,,oom,,28,,,
0.06721789,2.9361370716510904,17.33333396911621,2022,25,5633,Continuous,,,45,113,5633,10,trackB1,110,1885,1011,113,2,291.63129,SatDddSclTotalizer,0.216212116,ok,0.283429419,18,45,56,5633
0.0007348920000000002,1.4866310160427807,12.857142448425293,126,25,7174,Continuous,,,46,22,7174,3,trackB10,8,278,65,22,1,2.115279,SatDddSclTotalizer,0.001326428,ok,0.002060896,7,4,16,7174
17.650654796,3.388679245283019,15.399999618530273,3202,25,76552,Continuous,,,47,58,76552,15,trackB11,273,2694,1311,58,1,32116.951215,SatDddSclTotalizer,13.508605526,ok,31.159258631,25,42,0,76552
6.6633449979999995,2.0683760683760686,16.214284896850586,970,25,32908,Continuous,,,48,31,32908,18,trackB12,87,968,288,31,1,7088.024984,SatDddSclTotalizer,0.409768029,ok,7.073111378,14,15,0,32908
0.069937708,2.784313725490196,14.800000190734863,87,25,10718,Continuous,,,49,43,10718,12,trackB2,40,426,183,43,1,84.747356,SatDddSclTotalizer,0.011433483,ok,0.081370581,5,21,8,10718
0.0036876879999999997,3.433526011560694,16.799999237060547,136,20,596,Continuous,,,50,72,596,13,trackB3,56,594,307,72,1,10.525008,SatDddSclTotalizer,0.0064928,ok,0.010179898,5,30,41,596
10.195586863,3.2933130699088147,15.949999809265137,2246,25,64269,Continuous,,,51,57,64269,19,trackB4,243,2167,1021,57,1,16179.550867,SatDddSclTotalizer,5.130077467,ok,15.32566345,20,40,1,64269
0.006159343,3.240437158469945,17.799999237060547,136,25,7474,Continuous,,,52,72,7474,10,trackB5,40,593,314,72,1,14.237545,SatDddSclTotalizer,0.007530075,ok,0.013688514,5,21,38,7474
0.0018993769999999998,1.8152866242038217,15.199999809265137,93,25,209,Continuous,,,53,39,209,4,trackB6,6,285,106,39,1,4.023896,SatDddSclTotalizer,0.001854399,ok,0.003753048,5,2,36,209
33.21828882,3.0992063492063493,15.25,2865,25,64003,Continuous,,,54,54,64003,18,trackB7,247,2343,1095,54,1,48623.501853,SatDddSclTotalizer,14.50850247,ok,47.726789035,24,38,0,64003
0.005841435000000001,2.20863309352518,13.399999618530273,72,25,7804,Continuous,,,55,51,7804,6,trackB8,13,307,132,51,1,10.779876,SatDddSclTotalizer,0.004340403,ok,0.010181212,5,8,30,7804
0.09940453799999999,5.49746192893401,13.571428298950195,150,25,11225,Continuous,,,56,93,11225,27,trackB9,148,1083,610,93,1,276.582616,SatDddSclTotalizer,0.166951146,ok,0.266354928,7,64,16,11225
0.002058382,1.46524064171123,12.857142448425293,126,25,7103,Continuous,,,57,30,7103,3,trackB10,8,274,61,30,1,4.023593,SatDddSclTotalizer,0.0016619,ok,0.003719734,7,4,13,7103
7.305050546,3.5987421383647797,15.399999618530273,3202,25,75529,Continuous,,,58,57,75529,18,trackB11,322,2861,1385,57,1,13485.661176,SatDddSclTotalizer,5.344860169,ok,12.649909972,25,41,0,75529
5.564845458,2.2542735042735043,16.214284896850586,970,25,33277,Continuous,,,59,33,33277,24,trackB12,98,1055,339,33,1,6207.566097,SatDddSclTotalizer,0.582553558,ok,6.147398284,14,17,0,33277
,,,,,,cont,124,external_timeout,60,,,,stationA1,,,,,,642144,sat_ddd_scl_totalizer,,external_timeout,642.144,,,,
6.016909953999971,9.831794871794871,19.0,3735,33,,Continuous,,,61,104,10728,52,stationA2,1648,9586,5868,104,1,600236.203499,SatDddSclTotalizer,594.219294698,timeout,600.236203499,25,102,0,17834
0.24971805899999988,4.471311475409836,22.375,2061,33,6453,Continuous,,,62,113,6453,16,stationA3,263,3273,2029,113,1,1854.675216,SatDddSclTotalizer,1.580823016,ok,1.830540313,16,88,13,6453
0.052736316000000005,3.170289855072464,19.214284896850586,1175,33,4213,Continuous,,,63,84,4213,11,stationA4,95,1750,987,84,1,203.856428,SatDddSclTotalizer,0.144461034,ok,0.197196834,14,44,29,4213
0.10915734900000001,4.2594936708860756,19.25,876,33,4750,Continuous,,,64,101,4750,22,stationA5,214,2019,1185,101,1,565.166032,SatDddSclTotalizer,0.440116047,ok,0.549272673,12,74,14,4750
0.024234228999999996,2.6437908496732025,18.625,307,33,3539,Continuous,,,65,71,3539,12,stationA6,65,809,379,71,1,62.740622,SatDddSclTotalizer,0.03559248,ok,0.059826051,8,38,21,3539
0.01411973,2.757142857142857,12.625,126,33,2246,Continuous,,,66,87,2246,7,stationA7,23,579,316,87,1,39.356906,SatDddSclTotalizer,0.023678266,ok,0.037797482,8,14,62,2246
19.932416683000042,12.128065395095367,19.88888931274414,4862,33,,Continuous,,,67,86,33096,71,stationA8,2437,13353,7464,86,1,616020.786726,SatDddSclTotalizer,596.088370815,timeout,616.020786726,27,83,0,41344
2.1509222830001136,8.517031630170317,20.049999237060547,2616,33,,Continuous,,,68,118,11993,40,stationA9,1054,7001,4312,118,1,605922.328308,SatDddSclTotalizer,603.771407087,timeout,605.922328308,20,102,5,12004
0.7076315100000001,4.949606299212598,18.176469802856445,1632,33,8441,Continuous,,,69,146,8441,36,stationA10,361,3143,1884,146,1,3653.984458,SatDddSclTotalizer,2.910165868,ok,3.617796553,17,113,20,8441
,,20.482759475708008,6144,33,,Continuous,,,70,,,,stationA11,,,,,,,SatDddSclTotalizer,,oom,,29,,,
,,21.714284896850586,6393,33,,Continuous,,,71,,,,stationA12,,,,,,,SatDddSclTotalizer,,oom,,28,,,
,,,,,,cont,124,external_timeout,72,,,,stationB1,,,,,,644009,sat_ddd_scl_totalizer,,external_timeout,644.009,,,,
0.222104684,3.6666666666666665,14.800000190734863,87,25,11764,Continuous,,,73,61,11764,14,stationB2,66,561,284,61,1,473.66952,SatDddSclTotalizer,0.22977417,ok,0.45187817,5,34,13,11764
0.0048642500000000005,4.161849710982659,16.799999237060547,136,20,1289,Continuous,,,74,52,1289,12,stationB3,66,720,393,52,1,10.396728,SatDddSclTotalizer,0.005033055,ok,0.00989679,5,28,13,1289
2.9461151140000013,5.822188449848024,15.949999809265137,2246,25,68020,Continuous,,,75,86,68020,44,stationB4,466,3831,2197,86,1,29549.486162,SatDddSclTotalizer,25.689230568,ok,28.635344847,20,70,0,68020
0.130024537,5.934426229508197,17.799999237060547,136,25,7784,Continuous,,,76,120,7784,21,stationB5,106,1086,651,120,1,444.078785,SatDddSclTotalizer,0.303014256,ok,0.433038015,5,50,60,7784
0.002516458,2.1146496815286624,15.199999809265137,93,25,461,Continuous,,,77,50,461,5,stationB6,8,332,145,50,1,6.699764,SatDddSclTotalizer,0.003922422,ok,0.006438258,5,4,45,461
,,15.25,2865,25,,Continuous,,,78,,,,stationB7,,,,,,,SatDddSclTotalizer,,oom,,24,,,
0.005801064000000001,2.4748201438848922,13.399999618530273,72,25,8051,Continuous,,,79,47,8051,7,stationB8,16,344,161,47,1,11.004978,SatDddSclTotalizer,0.004569714,ok,0.010370124,5,10,31,8051
0.066827123,2.751269035532995,13.571428298950195,150,25,12726,Continuous,,,80,50,12726,6,stationB9,43,542,253,50,1,92.55446,SatDddSclTotalizer,0.020825566,ok,0.087651969,7,26,12,12726
0.005849222000000001,1.8556149732620322,12.857142448425293,126,25,9166,Continuous,,,81,85,9166,5,stationB10,7,347,134,85,1,15.969064,SatDddSclTotalizer,0.009575522,ok,0.01542422,7,4,68,9166
22.49735379599997,6.1773584905660375,15.399999618530273,3202,25,,Continuous,,,82,68,74481,33,stationB11,643,4911,2867,67,1,610663.472183,SatDddSclTotalizer,588.166120943,timeout,610.663472183,25,62,0,78366
9.772791338000005,5.632478632478633,16.214284896850586,970,25,22885,Continuous,,,83,64,22885,34,stationB12,532,2636,1180,64,1,76384.128797,SatDddSclTotalizer,64.008231473,ok,73.781021965,14,49,0,22885
